BRIGHTON    4 ROAD,|['BRIGHTON    6 STREET', 'BRIGHTON    4 STREET']|
SECOND PLACE,|['CLINTON STREET', 'HENRY STREET']|
DONIZETTI PLACE,|['BAYCHESTER AVENUE', 'CUL DE SAC']|
67 AVENUE,|['195 LANE', '197 STREET']|
TOWERS LANE,|['DEAD END', 'VICTORY BOULEVARD']|
101 STREET            *E RDWY,|['85 ROAD', 'PARK LANE SOUTH']|
235 STREET            *W RDWY,|['DEAD END', '43 AVENUE']|
OLD SLIP               *N RDWY,|['SOUTH STREET', 'WATER STREET']|
DEXTER COURT,|['85 ROAD', 'JAMAICA AVENUE']|
WEST  192 STREET,|['ST NICHOLAS AVENUE', 'AUDUBON AVENUE']|
HUDSON STREET          *W BIKEL,|['BANK STREET', 'BLEECKER STREET']|
GOBLE PLACE,|['MACOMBS ROAD', 'INWOOD AVENUE']|
EGBERT AVENUE,|['LLEWELLYN PLACE', 'JEWETT AVENUE']|
NORWALK AVENUE,|['MANOR ROAD', 'AREA PLACE']|
THROGS NECK EXPRESSWAY *W RDWAY,|['THROGS NECK BR EN HARDING AVE', 'THROGS NCK EXPRESSWAY EXIT SB']|
72 PLACE,|['GRAND AVENUE', '53 ROAD']|
WEST   27 STREET,|['11 AVENUE', '12 AVENUE']|
SOUTH CONDUIT BOULEVARD,|['ROCKAWAY BOULEVARD', '156 STREET']|
WEST   74 STREET,|['RIVERSIDE DRIVE', 'WEST END AVENUE']|
CITY ISLAND AVENUE,|['TIER STREET', 'BAY STREET']|
PALMETTO STREET        *S,|['PALMETTO STREET', 'ONDERDONK AVENUE']|
HAMILTON AVENUE        *S RDWAY,|['HUNTINGTON STREET', 'WEST    9 STREET']|
HENLEY ROAD,|['EDGERTON BOULEVARD', 'WAREHAM PLACE']|
PALMETTO STREET        *N,|['PALMETTO STREET', 'ONDERDONK AVENUE']|
CRAIG AVENUE,|['LEE AVENUE', 'YETMAN AVENUE']|
230 PLACE,|['148 AVENUE', '149 AVENUE']|
BARNES AVENUE          *W LEG,|['BARNES AVENUE', 'EAST  232 STREET']|
49 ROAD,|['49 ROAD              *W', '49 ROAD              *E']|
CEDAR LAWN AVENUE,|['VIRGINIA STREET', 'READS LANE']|
EAST   12 ROAD,|['DEAD END', 'CROSS BAY BOULEVARD']|
FIRST PLACE,|['LITTLE WEST STREET', 'BATTERY PLACE']|
ROWE STREET,|['SEABURY AVENUE', 'BUTLER PLACE']|
EAST  147 STREET,|['TINTON AVENUE', 'WALES AVENUE']|
HAVENS PLACE,|['ATLANTIC AVENUE', 'HERKIMER STREET']|
OLCOTT STREET,|['71 AVENUE', '70 AVENUE']|
VILLA AVENUE,|['WALKER STREET', 'DIXON AVENUE']|
B   37 STREET,|['NORTON AVENUE', 'BEACH CHANNEL DRIVE']|
RODNEY STREET          *W RDWAY,|['RODNEY STREET', 'DIVISION AVENUE']|
CROTONA PARKWAY,|['EAST  175 STREET', 'EAST  176 STREET']|
CYPRESS AVENUE         *E RDWAY,|['EAST  132 STREET', 'EAST  133 STREET']|
IRMA PLACE,|['OXHOLM AVENUE', 'BARD AVENUE']|
LIPSETT AVENUE,|['HYLAN BOULEVARD', 'DEAD END']|
MIDDLETOWN ROAD,|['EDISON AVENUE', 'PLYMOUTH AVENUE']|
ANDERSON AVENUE,|['PARK AVENUE', 'PORT RICHMOND AVENUE']|
138 ROAD,|['SPRINGFIELD BOULEVARD', 'DEAD END']|
NARROWS AVENUE,|['MACKAY PLACE', '71 STREET']|
PROSPECT PLACE,|['AMBOY ROAD', 'DEAD END']|
EAST BURNSIDE AVENUE   *N RDWY,|['GRAND CONCOURSE', 'CRESTON AVENUE']|
PENTON STREET,|['SHARROTT AVENUE', 'GILBERT PLACE']|
RICHMOND ROAD,|['BALTIC AVENUE', 'ROOSEVELT STREET']|
DEERFIELD ROAD,|['BEACH   27 STREET', 'BEACH   25 STREET']|
CHERRYWOOD COURT,|['DEAD END', 'DEAD END']|
51 STREET            *E RD,|['43 AVENUE', 'APEX PLACE             *N']|
WEST    5 ROAD,|['CROSS BAY BOULEVARD', 'DEAD END']|
LEONARD AVENUE,|['FISKE AVENUE', 'WARDWELL AVENUE']|
194 STREET,|['194 STREET', '194 STREET']|
RECTOR PLACE,|['CUL DE SAC', 'SOUTH END AVENUE']|
MURRY HULBERT AVENUE,|['FRONT STREET', 'HANNAH STREET']|
70 STREET,|['ASTORIA BOULEVARD NORTH', 'DITMARS BOULEVARD']|
WEST  215 STREET,|['DEAD END', 'NINTH AVENUE']|
GRAMERCY PARK WEST,|['EAST   21 STREET', 'EAST   20 STREET']|
48 STREET,|['BROADWAY', 'NORTHERN BOULEVARD']|
SIGNS ROAD,|['CARREAU AVENUE', 'TODDY AVENUE']|
BATTERY PLACE          *S RDWY,|['WEST STREET', 'WASHINGTON STREET']|
B  137 STREET,|['CRONSTON AVENUE', 'NEWPORT AVENUE']|
DUBOIS AVENUE,|['HURST STREET', 'POST AVENUE']|
ASCH LOOP,|['BARTOW AVENUE', 'ASCH LOOP NORTH']|
KISSENA BOULEVARD      *MN RDWY,|['KISSENA BOULEVARD', '72 ROAD']|
HENRY STREET,|['CATHERINE STREET', 'MARKET STREET']|
DUANE STREET           *N LEG,|['STAPLE STREET', 'HUDSON STREET']|
SEABURY PLACE,|['BOSTON ROAD', 'EAST  172 STREET']|
ELTON AVENUE,|['EAST  161 STREET', 'EAST  163 STREET']|
59 ROAD,|['FLUSHING AVENUE', '59 STREET']|
KENILWORTH DRIVE,|['CLOVERDALE BOULEVARD', 'ENFIELD PLACE']|
COOPER STREET,|['WEST  207 STREET', 'ISHAM STREET']|
PELHAM PARKWAY,|['WILLIAMSBRIDGE ROAD', 'WILSON AVENUE']|
WEST  252 STREET,|['FIELDSTON TERRACE', 'POST ROAD']|
WEST  172 STREET,|['AUDUBON AVENUE', 'AMSTERDAM AVENUE']|
QUEENS PLAZA NORTH,|['23 STREET', '22 STREET']|
WOODSIDE AVENUE,|['79 STREET', '80 STREET']|
CARLTON AVENUE         *E LEG,|['MYRTLE AVENUE', 'CARLTON AVENUE']|
TIER STREET,|['CITY ISLAND AVENUE', 'DEAD END']|
FORT PLACE,|['SHERMAN AVENUE', 'DANIEL LOW TERRACE']|
DANK COURT,|['SHELL ROAD', 'WEST    3 STREET']|
CLAYTON ROAD,|['165 STREET', 'DEAD END']|
GRAND STREET EXTENSION,|['MARCY AVENUE', 'SOUTH    2 STREET']|
SYCAMORE STREET,|['ARDEN AVENUE', 'HAROLD AVENUE']|
INWOOD STREET,|['ROCKAWAY BOULEVARD', '123 AVENUE']|
ARCHWAY PLACE,|['GREENWAY TERRACE', 'CONTINENTAL AVENUE']|
BELL STREET,|['WHITE PLAINS AVENUE', 'REYNOLDS STREET']|
WEST  182 STREET,|['AMSTERDAM AVENUE', 'AUDUBON AVENUE']|
KEARNEY STREET,|['100 STREET', '27 AVENUE']|
HERKIMER STREET,|['CITY BOULEVARD', 'BARD AVENUE']|
NORTON AVENUE,|['BEACH   36 STREET', 'BEACH   35 STREET']|
WAIMER PLACE,|['AMBOY ROAD', 'MOSLEY AVENUE']|
RIDGEWOOD PLACE,|['PUTMAN AVENUE', 'PALMETTO STREET']|
RENSSELAER AVENUE,|['DEAD END', 'JEFFERSON BOULEVARD']|
TERRACE AVENUE,|['AMBOY ROAD', 'VOGEL AVENUE']|
FICARELLE DRIVE,|['WOODVALE AVENUE', 'DEAD END']|
BOOTH STREET,|['66 AVENUE', '67 AVENUE']|
ROCKAWAY BEACH BOULEVARD,|['BEACH   56 STREET', 'BEACH   57 STREET']|
BEACH   30 STREET,|['DEERFIELD ROAD', 'BROOKHAVEN AVENUE']|
JEROME STREET,|['FLATLANDS AVENUE', 'COZINE AVENUE']|
SHORE PARKWAY          *S S/R,|['90 STREET', 'CROSS BAY BOULEVARD']|
102 ROAD,|['UNNAMED STREET', 'LIBERTY AVENUE']|
BELLAMY LOOP           *W,|['BELLAMY LOOP SOUTH', 'BELLAMY LOOP NORTH']|
12 AVENUE,|['119 STREET', '118 STREET']|
CLOVERDALE BOULEVARD,|['KENILWORTH DRIVE', '56 AVENUE']|
CENTRAL PARK WEST,|['WEST   63 STREET', 'WEST   62 STREET']|
153 STREET,|['79 AVENUE', 'UNION TURNPIKE']|
WEST BRIGHTON AVENUE   *S RDWY,|['WEST    1 STREET', 'OCEAN PARKWAY']|
SEXTON PLACE,|['EAST GUN HILL ROAD', 'FISH AVENUE']|
64 ROAD,|['84 PLACE', 'WOODHAVEN BOULEVARD']|
149 ROAD,|['177 STREET', 'ROCKAWAY BOULEVARD']|
EAST  106 STREET,|['2 AVENUE', '3 AVENUE']|
EAST  118 STREET,|['THIRD AVENUE', 'SECOND AVENUE']|
GRENFELL STREET,|['AUDLEY STREET', '82 AVENUE']|
ITHACA STREET,|['BROOK AVENUE', 'HYLAN BOULEVARD']|
ROCKAWAY BEACH BOULEVARD *N RDWY,|['BEACH  120 STREET', 'BEACH  121 STREET']|
HAIGHT STREET,|['SANFORD AVENUE', 'MAPLE AVENUE']|
WEST MOSHOLU PARKWAY SOUTH,|['VAN CORTLANDT PARK SOUTH', 'SEDGEWICK AVENUE']|
METROPOLITAN AVENUE    *SRV SLIP,|['METROPOLITAN AVENUE', 'FLUSHING AVENUE']|
MEDINA STREET,|['OAK AVENUE', 'ISABELLA AVENUE']|
RIDGEWOOD AVENUE,|['BARLOW AVENUE', 'SWEETBROOK ROAD']|
WEST    1 STREET,|['SEABREEZE AVENUE', 'WEST BRIGHTON AVENUE']|
JACOBUS STREET,|['QUEENS BOULEVARD', '51 AVENUE']|
COOK STREET,|['BOGART STREET', 'EVERGREEN AVENUE']|
LORILLARD PLACE,|['EAST  189 STREET', 'EAST  188 STREET']|
LINDENWOOD PLACE,|['GIFFORDS GLEN', 'DEAD END']|
SUFFOLK STREET,|['HESTER STREET', 'GRAND STREET']|
LANGDALE STREET,|['80 AVENUE', '79 AVENUE']|
FIFTH AVENUE,|['98 STREET', '97 STREET']|
B   38 STREET,|['ROCKAWAY BEACH BOULEVARD', 'FREEWAY']|
EASTERN PARKWAY,|['UNDERHILL AVENUE', 'PLAZA STREET']|
A J GRIFFIN PLACE,|['EAST  149 STREET', 'EAST  150 STREET']|
133 STREET,|['ROCKAWAY BOULEVARD', '120 AVENUE']|
BENTLEY STREET,|['ARTHUR KILL ROAD', 'DEAD END']|
A C POWELL BOULEVARD,|['WEST  112 STREET', 'WEST  113 STREET']|
WEST FORDHAM ROAD,|['NINTH AVENUE', 'MAJOR DEEGAN EXPRESS   *ENT RAMP']|
LEDYARD PLACE,|['PARKINSON AVENUE', 'QUINTARD STREET']|
THELONIOUS SPHERE MONK CIRCLE,|['WEST   64 STREET', 'WEST   63 STREET']|
BARNARD AVENUE,|['AMBOY ROAD', 'CRAIG AVENUE']|
FLATLANDS   10 STREET,|['EAST  105 STREET', 'EAST  108 STREET']|
68 AVENUE,|['DEAD END', '147 STREET']|
CROSS ISLAND PARKWAY,|['161 STREET', '160 STREET']|
TILLARY STREET,|['CADMAN PLAZA WEST', 'CADMAN PLAZA EAST']|
WEST TREMONT AVENUE,|['ANDREWS AVENUE', 'UNIVERSITY AVENUE']|
139 STREET,|['73 TERRACE', '72 ROAD']|
HARRISON PLACE,|['MORGAN AVENUE', 'KNICKERBOCKER AVENUE']|
WALCOTT STREET,|['VAN BRUNT STREET', 'CONOVER STREET']|
DRAKE AVENUE,|['MANOR ROAD', 'SMITH AVENUE']|
LOWE COURT,|['149 STREET', '148 STREET']|
STRONG PLACE,|['DE GRAW STREET', 'KANE STREET']|
MEMPHIS AVENUE,|['243 STREET', '247 STREET']|
STEPNEY STREET,|['DEAD END', 'DEAD END']|
FURMAN STREET,|['DOUGHTY STREET', 'OLD FULTON STREET']|
47 STREET,|['DITMARS BOULEVARD', 'ASTORIA BOULEVARD NORTH']|
WASHINGTON SQUARE,|['LA GUARDIA PLACE', 'WASHINGTON SQUARE']|
LOTT STREET,|['ERASMUS STREET', 'SNYDER AVENUE']|
RALEIGH PLACE,|['MARTENSE STREET', 'CHURCH AVENUE']|
PROVOST STREET,|['JAVA STREET', 'KENT STREET']|
NO HEMPSTEAD TURNPIKE,|['224 STREET', '225 STREET']|
EAST  189 STREET,|['CROTONA AVENUE', 'BEAUMONT AVENUE']|
EAST  102 STREET,|['FIRST AVENUE', 'FDR DRIVE']|
ASH AVENUE,|['149 PLACE', 'MURRAY STREET']|
MIDLAND ROAD,|['CLINTON ROAD', 'DENT ROAD']|
CENTER PLACE,|['DUSTAN STREET', 'CEDAR GROVE AVENUE']|
EAST   44 STREET,|['SECOND AVENUE', 'FIRST AVENUE']|
BEACH   85 STREET,|['ROCKAWAY FREEWAY', 'BEACH CHANNEL DRIVE']|
GROTON STREET,|['69 AVENUE', '68 AVENUE']|
SHARPE AVENUE,|['CASTLETON AVENUE', 'CHARLES AVENUE']|
10 STREET,|['ROSS AVENUE', 'ROSE AVENUE']|
SNYDER AVENUE,|['EAST   53 STREET', 'EAST   52 STREET']|
OCEAN PARKWAY          *W SR,|['AVENUE O', 'AVENUE P']|
STEPHENS COURT,|['FLATBUSH AVENUE', 'EAST   23 STREET']|
BOSTON ROAD,|['CROSS BRONX EXPRESSWAY *S S/R', 'CROSS BRONX EXPRESSWAY *N S/R']|
MENDELSOHN STREET,|['ST JOHNS AVENUE', 'DEAD END']|
RIDER AVENUE,|['EAST  138 STREET', 'EAST  140 STREET']|
ELM AVENUE,|['DEAD END', 'PARSONS BOULEVARD']|
WEST   57 STREET,|['10 AVENUE', '11 AVENUE']|
SECOR AVENUE,|['LIGHT STREET', 'EAST  233 STREET']|
DEMOREST AVENUE,|['COLUMBUS PLACE', 'WATERS AVENUE']|
HYLAN BOULEVARD        *E LEG,|['HYLAN BOULEVARD        *ENTRANCE', 'HYLAN BOULEVARD        *EXIT']|
EAST  193 STREET,|['CRESTON AVENUE', 'MORRIS AVENUE']|
OCCIDENT AVENUE,|['MARION AVENUE', 'WARD AVENUE']|
EAST  124 STREET,|['FIFTH AVENUE', 'MADISON AVENUE']|
LITHONIA AVENUE,|['170 STREET', '170 PLACE']|
BEMENT AVENUE,|['FOREST AVENUE', 'CARY AVENUE']|
LUKE PLACE,|['217 STREET', '51 AVENUE']|
VANDERBILT STREET,|['PROSPECT AVENUE', 'PROSPECT PARK SOUTHWEST']|
RUTHERFORD PLACE,|['EAST   15 STREET', 'EAST   17 STREET']|
MARKETFIELD STREET,|['BEAVER STREET', 'BROAD STREET']|
COMMERCE AVENUE,|['ZEREGA AVENUE', 'BUTLER PLACE']|
CROTONA PARK EAST,|['SUBURBAN PLACE', 'CHARLOTTE STREET']|
44 ROAD,|['11 STREET', '10 STREET']|
CARVER LOOP SOUTH,|['COOPER PLACE', 'CASALS PLACE']|
HARBOR VIEW PLACE,|['WADSWORTH ROAD', 'HARBOR VIEW PLACE SOUTH']|
TUDOR PLACE,|['GRAND CONCOURSE', 'WALTON AVENUE']|
151 PLACE,|['6 ROAD', '7 AVENUE']|
WEST   18 ROAD,|['DEAD END', 'CROSS BAY BOULEVARD']|
LIVONIA AVENUE,|['CHESTER STREET', 'ROCKAWAY AVENUE']|
CHELSEA AVENUE,|['EDWARD CURRY AVENUE', 'BLOOMFIELD ROAD']|
RIVERSIDE DRIVE        *W RDWY,|['WEST  125 STREET', 'WEST  122 STREET']|
BILLS PLACE,|['FT HAMILTON PARKWAY', 'MINNA STREET']|
GOULDEN AVENUE,|['BEDFORD PARK BOULEVARD', 'WEST  205 STREET']|
BKLYN QNS EXPRESSWAY   *WEST,|['BULOVA AVENUE', '27 AVENUE']|
CROTONA PARK NORTH,|['MARMION AVENUE', 'CROTONA PARK NORTH']|
SLOSSON TERRACE,|['BAY STREET', 'CENTRAL AVENUE']|
MARMION AVENUE,|['FAIRMOUNT PLACE', 'EAST  176 STREET']|
EAST   89 STREET,|['MADISON AVENUE', 'FIFTH AVENUE']|
AGATE COURT,|['ATLANTIC AVENUE', 'DEAD END']|
259 STREET,|['149 AVENUE', '148 DRIVE']|
SEELEY LANE,|['AMBOY ROAD', 'OAKDALE STREET']|
WEST MT EDEN AVENUE,|['JEROME AVENUE', 'MACOMBS ROAD']|
35 AVENUE,|['STEINWAY STREET', '41 STREET']|
LISPENARD STREET,|['CHURCH STREET', 'BROADWAY']|
BORINQUEN PLACE        *N RDWAY,|['MARCY AVENUE', 'HAVEMEYER STREET']|
GUNTON PLACE,|['TOTTEN STREET', 'ROSSVILLE AVENUE']|
EAST    7 ROAD,|['CHURCH ROAD', 'CROSS BAY BOULEVARD']|
B   56 STREET,|['ROCKAWAY BEACH BOULEVARD', 'BEACH CHANNEL DRIVE']|
CRAFT AVENUE,|['DEAD END', '259 STREET']|
BAY   48 STREET,|['CROPSEY AVENUE', 'SHORE PARKWAY          *N RDWY']|
KINGS HIGHWAY          *S LEG,|['KINGS HIGHWAY', '78 STREET']|
PEARE PLACE,|['HYLAN BOULEVARD', 'KINGHORN STREET']|
WEST  174 STREET,|['BROADWAY', 'WADSWORTH AVENUE']|
WEST  110 STREET,|['FRED DOUGLASS BOULEVARD', 'MANHATTAN AVENUE']|
TURNER PLACE,|['CONEY ISLAND AVENUE', 'EAST    8 STREET']|
SHERIDAN AVENUE,|['GILES PLACE', 'DEAD END']|
KINGSLAND PLACE,|['WEST TREMONT AVENUE', 'HARRISON AVENUE']|
EAST  177 STREET,|['MORRIS PARK AVENUE', 'BRONX PARK AVENUE']|
WEST  227 STREET,|['ARLINGTON AVENUE', 'FAIRFIELD AVENUE']|
BENCHLEY PLACE,|['BELLAMY LOOP', 'CUL DE SAC']|
2 PLACE,|['BATTERY PLACE', 'LITTLE WEST STREET']|
STATION AVENUE,|['SAVO LOOP              *S LEG', 'CARLY COURT']|
LORIMER STREET,|['JOHNSON AVENUE', 'MONTROSE AVENUE']|
KINGSTON AVENUE,|['ST MARKS AVENUE', 'BERGEN STREET']|
WEST  249 STREET,|['ARLINGTON AVENUE', 'INDEPENDENCE AVENUE']|
NEW DORP PLAZA         *N,|['NEW DORP LANE', 'BEACH AVENUE']|
FLATLANDS    1 STREET,|['EAST  108 STREET', 'EAST  105 STREET']|
JARDINE AVENUE,|['MORGAN LANE', 'RENEE PLACE']|
BRUCKNER BOULEVARD     *S S/R,|['EDISON AVENUE', 'LOGAN AVENUE']|
FERRY TERMINAL         *NORTH,|['UPPER LEVEL', 'RICHMOND TERRACE']|
RAYMOND AVENUE,|['VICTORY BOULEVARD', 'DEAD END']|
WATJEAN COURT,|['FERNSIDE PLACE', 'EDGEMERE AVENUE']|
MANNING STREET,|['GLEBE AVENUE', 'CASTLE HILL AVENUE']|
CHURCH STREET          *E RDWAY,|['FRANKLIN STREET', 'WHITE STREET']|
86 ROAD,|['164 STREET', '162 STREET']|
WEST   67 STREET,|['RIVERSIDE BOULEVARD', 'DEAD END']|
GILMORE COURT,|['EAST   12 STREET', 'EAST   11 STREET']|
BOKEE COURT,|['COLBY COURT', 'WEST    3 STREET']|
CROPSEY AVENUE,|['AVENUE Z', 'BAY   50 STREET']|
GRAY STREET,|['66 ROAD', '77 STREET']|
EAST BAY AVENUE,|['CASANOVA STREET', 'TIFFANY STREET']|
BAYPORT PLACE,|['AUGUSTINA AVENUE', 'CENTRAL AVENUE']|
BAY   35 STREET,|['BATH AVENUE', 'BENSON AVENUE']|
DUMONT AVENUE,|['HYLAN BOULEVARD', 'OREGON ROAD']|
NEWTON STREET,|['DEAD END', 'POILLON AVENUE']|
RADDE PLACE,|['ATLANTIC AVENUE', 'HERKIMER STREET']|
BIJOU AVENUE,|['CELEST COURT', 'DICTUM COURT']|
CAMERON PLACE,|['WALTON AVENUE', 'MORRIS AVENUE']|
NORMAN AVENUE,|['VAN DAM STREET', 'KINGSLAND AVENUE']|
PARK HILL CIRCLE,|['PARK HILL LANE', 'OSGOOD AVENUE']|
MANEE AVENUE,|['DEAD END', 'AMBOY ROAD']|
AVERILL PLACE,|['NASSAU PLACE', 'DEAD END']|
BARTOW AVENUE,|['BAYCHESTER AVENUE', 'EDISON AVENUE']|
PETTIT AVENUE,|['JUDGE STREET', 'ITHACA STREET']|
AVON GREEN,|['HUGUENOT AVENUE', 'RUSSEK DRIVE']|
WEST  116 STREET,|['CLAREMONT AVENUE       *E RDWY', 'CLAREMONT AVENUE       *W RDWY']|
BEACHVIEW AVENUE       *NORTH,|['DEAD END', 'IDLEASE PLACE']|
187 STREET,|['91 AVENUE', 'DEAD END']|
MACDOUGAL STREET,|['WEST HOUSTON STREET', 'PRINCE STREET']|
CATON AVENUE,|['CONEY ISLAND AVENUE', 'EAST    8 STREET']|
OCEAN PARKWAY          *W S/R,|['CORTELYOU ROAD', 'DITMAS AVENUE']|
LEVIT AVENUE,|['WATCHOGUE ROAD', 'HOME PLACE']|
DEWEY PLACE,|['ATLANTIC AVENUE', 'HERKIMER STREET']|
HILLIS STREET,|['ANNADALE ROAD', 'AMBOY ROAD']|
AMBOY LANE,|['AMBOY LANE             *W', 'SPRINGFIELD BOULEVARD']|
81 AVENUE,|['165 STREET', '164 PLACE']|
LEIV EIRIKSSON SQUARE,|['SIXTH AVENUE', 'SEVENTH AVENUE']|
BRIGHTON    3 STREET,|['BRIGHTON    2 PLACE', 'NEPTUNE AVENUE']|
EAST  143 STREET,|['EAST  144 STREET', 'MORRIS AVENUE']|
MCCLEAN AVENUE,|['BIONIA AVENUE', 'JEROME AVENUE']|
EAST  194 STREET,|['VALENTINE AVENUE', 'BRIGGS AVENUE']|
RANDALL AVENUE         *S RDWY,|['ROSEDALE AVENUE', 'METCALF AVENUE']|
64 PLACE,|['CENTRAL AVENUE', 'OTTO ROAD']|
BEACH  146 STREET,|['NEPONSIT AVENUE', 'NEWPORT AVENUE']|
NEREID AVENUE,|['BAYCHESTER AVENUE', 'EDSON AVENUE']|
BROOK STREET,|['VICTORY BOULEVARD', 'FREMONT STREET']|
EAST MOSHOLU PARKWAY SO*S LEG,|['WEST MOSHOLU PARKWAY SOUTH', 'JEROME AVENUE']|
MONROE STREET,|['CATHERINE STREET', 'MARKET STREET']|
VERNON BOULEVARD       *W RDWY,|['50 AVENUE', '51 AVENUE']|
CONCORD AVENUE,|['EAST  152 STREET', 'EAST  151 STREET']|
VIETOR AVENUE,|['BROADWAY', 'JUDGE STREET']|
BRIGHTON   10 STREET,|['BRIGHTON   10 COURT', 'NEPTUNE AVENUE']|
POYER STREET,|['CORNISH AVENUE', 'BARNWELL AVENUE']|
WEST  256 STREET,|['DEAD END', 'FIELDSTON ROAD']|
PROL PLACE,|['PROL PLACE', 'RICHMOND AVENUE']|
MILFORD DRIVE,|['OCEAN TERRACE', 'OCEAN TERRACE']|
PILLING STREET,|['DEAD END', 'EVERGREEN AVENUE']|
FANCHON PLACE,|['JAMAICA AVENUE', 'BUSHWICK AVENUE']|
12 AVENUE            *W RDWY,|['12 AVENUE', 'WEST  135 STREET']|
NOME AVENUE,|['ELIE COURT', 'STEPHEN LOOP']|
SHORE PARKWAY,|['CROSS BAY BOULEVARD', '89 STREET']|
BOLTON STREET,|['LYDIG AVENUE', 'PELHAM PARKWAY SOUTH']|
CORNELL AVENUE,|['RAYMOND PLACE', 'CLOVE ROAD']|
DONGAN AVENUE,|['BROADWAY', '88 STREET']|
LINCOLN STREET,|['AREA PLACE', 'MANOR ROAD']|
PEMBROKE STREET,|['SHORE BOULEVARD', 'DEAD END']|
WEST  186 STREET,|['BENNETT AVENUE', 'BROADWAY']|
WEST   82 STREET,|['COLUMBUS AVENUE', 'CENTRAL PARK WEST']|
COLLEGE AVENUE,|['NEW YORK PLACE', 'ALABAMA PLACE']|
EAST   87 STREET,|['FIRST AVENUE', 'SECOND AVENUE']|
STONE STREET,|['WHITEHALL STREET', 'BROAD STREET']|
B   25 STREET,|['BAYSWATER AVENUE', 'MOTT AVENUE']|
QUEEN STREET,|['BRADLEY AVENUE', 'WELLBROOK AVENUE']|
EAST   77 STREET,|['LEXINGTON AVENUE', 'PARK AVENUE']|
MERCER STREET,|['WASHINGTON PLACE', 'WEST    4 STREET']|
KINGS PLACE,|['KINGS HIGHWAY', 'DEAD END']|
FORSYTH STREET         *W RDWY,|['FORSYTH STREET', 'DIVISION STREET']|
BEACH  103 STREET,|['ST MARKS AVENUE', 'ROCKAWAY FREEWAY']|
1 AVENUE            *E S/R,|['EAST   21 STREET', 'EAST   22 STREET']|
WEST FARMS ROAD,|['EAST  167 STREET', 'HOE AVENUE']|
PROMENADE AVENUE,|['DEAD END', 'MILL ROAD']|
DEARBORN COURT,|['MONTGOMERY STREET', 'CROWN STREET']|
STATEN ISLAND EXPWAY *W,|['BAYONNE BRIDGE EXIT', 'RICHMOND AVENUE']|
RUSTIC PLACE,|['DEAD END', 'NELSON AVENUE']|
SOUTH    4 STREET,|['NEW STREET', 'ROEBLING STREET']|
WEST  145 STREET,|['FREDERICK DOUGLASS BOULEVARD', 'ADAM C POWELL BOULEVARD']|
NEVINS STREET,|['WARREN STREET', 'BALTIC STREET']|
CLERMONT PLACE,|['VICTORY BOULEVARD', 'PURDY AVENUE']|
BEACH  108 STREET      *E RD,|['SHORE FRONT PARKWAY', 'ROCKAWAY BEACH DRIVE']|
127 STREET,|['LIBERTY AVENUE', '107 AVENUE']|
MARSH AVENUE,|['PLATINUM AVENUE', 'WINDHAM LOOP']|
162 STREET,|['86 CRESCENT', 'HIGHLAND AVENUE']|
COLLINS PLACE,|['35 AVENUE', '34 AVENUE']|
REGENT PLACE,|['EAST   21 STREET', 'OCEAN AVENUE']|
HUTCHINSON RIV PARKWAY,|['CITY LINE', 'BX WHITESTONE BRIDGE']|
LIBERTY PLACE,|['MAIDEN LANE', 'LIBERTY STREET']|
HOYT STREET,|['ATLANTIC AVENUE', 'PACIFIC STREET']|
BORDEN AVENUE          *S RDWY,|['REVIEW AVENUE', '29 STREET']|
WEST  108 STREET,|['RIVERSIDE DRIVE', 'BROADWAY']|
HICKS DRIVE,|['63 STREET', '64 STREET']|
EAST  170 STREET       *CTR MALL,|['SHERIDAN AVENUE', 'GRAND CONCOURSE']|
BERRY STREET,|['SOUTH   10 STREET', 'SOUTH    9 STREET']|
LEFFERTS BOULEVARD,|['101 AVENUE', '103 AVENUE']|
GORSLINE STREET,|['51 AVENUE', 'KNEELAND AVENUE']|
154 STREET,|['26 AVENUE', '25 DRIVE']|
BRIARCLIFF ROAD,|['BEVERLY ROAD', 'WEST FINGERBOARD ROAD']|
9 AVENUE,|['157 STREET', '160 STREET']|
STATEN ISLAND EXPRESSWAY,|['STATEN ISLAND EXPRESSWAY', 'SLOSSON AVENUE']|
MELROSE AVENUE,|['BEVERLY AVENUE', 'WALDRON AVENUE']|
SMEDLEY STREET,|['84 ROAD', '84 DRIVE']|
MARGINAL STREET,|['WEST   34 STREET', 'WEST   29 STREET']|
SANFORD AVENUE,|['MAPLE AVENUE', 'FULLER PLACE']|
ELY AVENUE,|['STILLWELL AVENUE', 'WARING AVENUE']|
EAST    8 STREET,|['AVENUE C', 'AVENUE D']|
HORNADAY PLACE,|['MOHEGAN AVENUE', 'HONEYWELL AVENUE']|
EAST   83 STREET,|['LEXINGTON AVENUE', 'PARK AVENUE']|
STILLWELL AVENUE,|['AVENUE W', 'AVENUE V']|
RUSTIC PLACE           *W LEG,|['DEAD END', 'CLEVELAND AVENUE']|
GUY R BREWER BOULEVARD,|['142 AVENUE', '140 AVENUE']|
112 ROAD,|['FARMERS BOULEVARD', '194 STREET']|
LILLIAN PLACE,|['DEAD END', 'RUSSELL STREET']|
HUDSON AVENUE,|['BOLIVAR STREET', 'FLEET STREET']|
COURT SQUARE           *W RDWAY,|['JACKSON AVENUE', 'DEAD END']|
DEERE PARK PLACE,|['MOHN PLACE', 'PORTSMOUTH AVENUE']|
